transaction_id,amount,currency,payment_method,bank,merchant_category,hour,day_of_week,device_type,network_type,customer_age_days,previous_transactions,previous_failed_transactions,previous_attempts,transaction_velocity,is_new_device,bank_latency_ms,gateway_latency_ms,bank_success_rate,gateway_success_rate,payment_status,failure_reason
txn_00000180,281.97,INR,UPI,ICICI,FOOD,9,5,MOBILE,5G,487,27,9,3,1,0,211,82,0.924,0.9336,0,
txn_00000181,168.02,INR,UPI,SBI,FOOD,12,0,MOBILE,4G,748,58,14,0,4,0,619,103,0.8741,0.9528,0,
txn_00000182,778.66,INR,UPI,ICICI,HEALTHCARE,8,6,MOBILE,4G,83,6,1,0,4,0,56,71,0.9145,0.9005,0,
txn_00000183,406.37,INR,UPI,SBI,ECOMMERCE,21,5,MOBILE,WIFI,54,1,0,0,3,0,411,156,0.8921,0.9516,0,
txn_00000184,1481.92,INR,UPI,HDFC,TRAVEL,20,2,MOBILE,5G,97,2,0,0,3,0,81,73,0.9568,0.9496,0,
txn_00000185,2849.23,INR,UPI,HDFC,ECOMMERCE,10,4,MOBILE,5G,499,32,4,0,3,0,357,169,0.9396,0.8861,0,
txn_00000186,199.71,INR,DEBIT_CARD,AXIS,ECOMMERCE,18,5,MOBILE,5G,594,33,1,0,1,0,124,131,0.8993,0.9636,0,
txn_00000187,210.31,INR,DEBIT_CARD,AXIS,FOOD,20,4,MOBILE,WIFI,820,69,8,4,2,0,234,211,0.9169,0.9432,0,
txn_00000188,449.45,INR,UPI,HDFC,FOOD,16,4,TABLET,4G,279,22,3,1,3,0,75,148,0.9488,0.9323,0,
txn_00000189,481.45,INR,UPI,HDFC,FOOD,15,6,DESKTOP,3G,136,12,2,3,3,0,453,241,0.9268,0.9433,1,GATEWAY_TIMEOUT
txn_00000190,1254.64,INR,UPI,HDFC,TRAVEL,10,6,MOBILE,5G,185,11,4,1,2,1,264,92,0.9408,0.9361,0,
txn_00000191,670.4,INR,UPI,SBI,FOOD,8,6,MOBILE,4G,353,19,2,2,2,0,396,183,0.8765,0.9647,0,
txn_00000192,718.31,INR,UPI,HDFC,HEALTHCARE,21,6,MOBILE,3G,157,9,0,0,1,0,239,293,0.9366,0.9493,0,
txn_00000193,1435.41,INR,UPI,SBI,UTILITIES,21,4,MOBILE,5G,642,45,6,0,1,0,752,107,0.876,0.9611,1,BANK_DOWNTIME
txn_00000194,1270.4,INR,NET_BANKING,SBI,UTILITIES,17,3,MOBILE,5G,346,25,2,0,2,0,338,230,0.8822,0.8908,1,BANK_DOWNTIME
txn_00000195,639.78,INR,DEBIT_CARD,HDFC,UTILITIES,12,3,DESKTOP,5G,498,32,3,0,3,0,222,253,0.93,0.8754,0,
txn_00000196,719.68,INR,NET_BANKING,ICICI,ECOMMERCE,12,5,MOBILE,WIFI,422,25,6,0,5,0,138,100,0.9183,0.9199,0,
txn_00000197,247.35,INR,CREDIT_CARD,HDFC,FOOD,18,6,MOBILE,5G,241,25,1,0,2,1,205,104,0.9361,0.9509,0,
txn_00000198,408.54,INR,CREDIT_CARD,SBI,FOOD,21,0,MOBILE,4G,252,17,1,0,5,0,191,246,0.8786,0.9075,0,
txn_00000199,957.98,INR,UPI,AXIS,FOOD,20,6,MOBILE,4G,1078,68,21,0,3,0,209,235,0.9223,0.9321,0,
txn_00000200,3342.78,INR,DEBIT_CARD,ICICI,ECOMMERCE,19,5,MOBILE,WIFI,112,7,2,0,3,1,119,278,0.9326,0.9241,0,
txn_00000201,303.71,INR,UPI,AXIS,FOOD,17,0,MOBILE,4G,1146,77,8,0,1,0,166,72,0.8996,0.9644,0,
txn_00000202,3211.95,INR,DEBIT_CARD,ICICI,TRAVEL,8,4,MOBILE,5G,92,3,0,4,1,1,192,191,0.9384,0.9718,1,USER_AUTHENTICATION_ERROR
txn_00000203,1942.54,INR,UPI,HDFC,ECOMMERCE,9,6,TABLET,5G,183,13,3,0,2,1,159,24,0.9292,0.9351,0,
txn_00000204,541.48,INR,UPI,SBI,UTILITIES,21,6,MOBILE,5G,108,11,3,1,3,1,227,152,0.8655,0.903,0,
txn_00000205,8291.06,INR,UPI,HDFC,EDUCATION,17,0,DESKTOP,4G,48,1,0,1,1,0,172,116,0.9408,0.972,0,
txn_00000206,2110.88,INR,CREDIT_CARD,SBI,ECOMMERCE,1,6,MOBILE,4G,124,6,1,0,1,1,945,113,0.5662,0.9325,1,INSUFFICIENT_FUNDS
txn_00000207,796.03,INR,DEBIT_CARD,HDFC,FOOD,8,1,MOBILE,5G,153,9,3,0,6,0,157,157,0.9419,0.9374,0,
txn_00000208,889.98,INR,UPI,SBI,UTILITIES,18,0,MOBILE,5G,266,14,5,0,3,0,143,66,0.8945,0.961,0,
txn_00000209,348.06,INR,UPI,HDFC,FOOD,0,1,MOBILE,5G,78,9,1,0,5,0,139,30,0.9305,0.9407,0,
txn_00000210,412.79,INR,UPI,HDFC,FOOD,9,3,MOBILE,4G,64,6,1,0,3,1,478,223,0.6622,0.9494,0,
txn_00000211,9509.08,INR,UPI,SBI,EDUCATION,16,5,MOBILE,5G,309,19,3,0,2,1,133,131,0.8681,0.9816,1,INSUFFICIENT_FUNDS
txn_00000212,391.28,INR,UPI,HDFC,FOOD,18,2,MOBILE,5G,330,27,6,0,3,0,204,46,0.9459,0.9568,0,
txn_00000213,453.74,INR,UPI,ICICI,FOOD,17,3,MOBILE,4G,372,28,1,1,2,1,138,142,0.9287,0.9505,0,
txn_00000214,1542.69,INR,CREDIT_CARD,ICICI,TRAVEL,10,1,MOBILE,5G,157,15,5,2,2,0,520,242,0.9046,0.9603,0,
txn_00000215,103.92,INR,UPI,AXIS,FOOD,18,2,DESKTOP,4G,816,51,2,0,1,1,366,520,0.9074,0.938,1,USER_AUTHENTICATION_ERROR
txn_00000216,1252.77,INR,CREDIT_CARD,SBI,FOOD,10,6,DESKTOP,4G,335,32,3,0,3,0,204,376,0.8857,0.8924,0,
txn_00000217,426.09,INR,CREDIT_CARD,AXIS,ECOMMERCE,11,4,MOBILE,5G,264,12,0,1,4,0,270,77,0.9006,0.932,0,
txn_00000218,14688.68,INR,UPI,AXIS,TRAVEL,19,4,MOBILE,4G,571,48,3,1,5,0,374,168,0.8999,0.9521,0,
txn_00000219,3835.22,INR,DEBIT_CARD,SBI,ECOMMERCE,17,1,MOBILE,4G,66,3,1,0,2,0,226,234,0.8678,0.9501,0,
txn_00000220,7351.0,INR,UPI,HDFC,EDUCATION,20,1,TABLET,5G,557,30,4,0,3,1,415,128,0.9341,0.9655,0,
txn_00000221,602.47,INR,UPI,SBI,ECOMMERCE,17,6,MOBILE,4G,778,46,4,0,6,0,118,140,0.8541,0.9717,0,
txn_00000222,468.46,INR,UPI,SBI,ECOMMERCE,16,6,MOBILE,5G,285,18,0,0,2,1,453,235,0.8804,0.9628,0,
txn_00000223,276.28,INR,UPI,HDFC,ECOMMERCE,8,0,DESKTOP,WIFI,231,15,1,0,1,1,217,103,0.9412,0.9537,0,
txn_00000224,673.56,INR,NET_BANKING,ICICI,ENTERTAINMENT,12,4,MOBILE,4G,232,13,1,0,4,1,189,109,0.9416,0.8882,0,
txn_00000225,186.1,INR,CREDIT_CARD,HDFC,FOOD,11,3,TABLET,4G,333,26,1,0,2,0,242,323,0.9354,0.9328,0,
txn_00000226,308.51,INR,UPI,HDFC,FOOD,10,5,MOBILE,4G,352,21,2,0,3,0,123,95,0.9293,0.9399,0,
txn_00000227,532.19,INR,CREDIT_CARD,SBI,FOOD,22,2,TABLET,WIFI,476,32,3,0,2,0,165,189,0.8894,0.9582,1,USER_AUTHENTICATION_ERROR
txn_00000228,725.84,INR,UPI,HDFC,UTILITIES,12,4,MOBILE,WIFI,1192,65,19,0,3,0,308,244,0.9508,0.952,0,
txn_00000229,940.17,INR,UPI,AXIS,HEALTHCARE,21,0,MOBILE,5G,715,44,7,0,3,1,165,96,0.9104,0.9352,0,
txn_00000230,283.35,INR,UPI,AXIS,FOOD,17,5,MOBILE,3G,444,33,5,1,5,0,241,242,0.915,0.9611,0,
txn_00000231,180316.43,INR,DEBIT_CARD,HDFC,EDUCATION,19,1,MOBILE,5G,363,23,3,0,4,0,65,72,0.926,0.9567,0,
txn_00000232,1670.64,INR,CREDIT_CARD,AXIS,ECOMMERCE,15,2,TABLET,4G,1637,108,2,0,3,0,250,101,0.9209,0.9276,0,
txn_00000233,365.52,INR,UPI,ICICI,UTILITIES,16,2,MOBILE,5G,141,18,2,1,2,0,261,265,0.924,0.9341,0,
txn_00000234,1517.35,INR,UPI,SBI,ENTERTAINMENT,14,1,MOBILE,4G,402,31,1,0,4,0,110,362,0.8864,0.8921,0,
txn_00000235,223.89,INR,UPI,SBI,FOOD,10,5,MOBILE,4G,164,9,1,0,2,0,348,110,0.8866,0.9336,0,
txn_00000236,460.1,INR,DEBIT_CARD,SBI,ENTERTAINMENT,18,0,MOBILE,WIFI,536,39,9,0,6,0,241,26,0.8899,0.9534,1,INSUFFICIENT_FUNDS
txn_00000237,5507.34,INR,UPI,SBI,HEALTHCARE,11,6,MOBILE,WIFI,261,18,2,2,3,0,510,117,0.8837,0.9455,1,INSUFFICIENT_FUNDS
txn_00000238,137.04,INR,UPI,SBI,FOOD,5,6,DESKTOP,4G,338,33,5,0,2,0,99,85,0.8928,0.8849,0,
txn_00000239,1081.87,INR,NET_BANKING,ICICI,ECOMMERCE,17,5,MOBILE,4G,369,14,4,0,2,1,164,121,0.9179,0.9518,0,
txn_00000240,16365.92,INR,UPI,ICICI,EDUCATION,9,6,MOBILE,WIFI,138,8,1,3,3,1,162,105,0.9341,0.9337,0,
txn_00000241,197.86,INR,UPI,HDFC,FOOD,21,5,DESKTOP,5G,592,53,17,0,2,1,229,101,0.9516,0.9678,0,
txn_00000242,571.81,INR,UPI,HDFC,ENTERTAINMENT,22,4,MOBILE,4G,447,26,1,0,2,1,156,295,0.9321,0.9376,0,
txn_00000243,712.3,INR,UPI,HDFC,UTILITIES,21,5,MOBILE,4G,167,13,1,0,1,1,174,75,0.9515,0.9579,0,
txn_00000244,635.61,INR,CREDIT_CARD,SBI,FOOD,12,0,MOBILE,4G,569,46,8,1,2,0,377,226,0.8865,0.9351,0,
txn_00000245,628.68,INR,UPI,SBI,UTILITIES,2,4,MOBILE,4G,606,48,8,3,2,1,130,329,0.8981,0.9377,1,USER_AUTHENTICATION_ERROR
txn_00000246,532.67,INR,UPI,SBI,ENTERTAINMENT,21,0,DESKTOP,5G,633,37,4,0,6,0,776,281,0.8777,0.9079,0,
txn_00000247,1466.57,INR,UPI,HDFC,UTILITIES,13,6,MOBILE,4G,692,54,2,1,2,1,124,74,0.9454,0.9642,1,USER_AUTHENTICATION_ERROR
txn_00000248,16675.44,INR,UPI,SBI,TRAVEL,22,6,MOBILE,5G,74,6,0,1,2,0,298,172,0.8827,0.9719,0,
txn_00000249,2529.55,INR,UPI,ICICI,EDUCATION,22,0,DESKTOP,5G,330,16,1,1,2,1,137,36,0.9111,0.946,0,
txn_00000250,2215.57,INR,UPI,HDFC,TRAVEL,20,4,MOBILE,4G,278,16,2,0,2,1,241,106,0.9398,0.9622,0,
txn_00000251,821.93,INR,DEBIT_CARD,SBI,ECOMMERCE,11,4,DESKTOP,4G,318,19,3,0,1,1,322,513,0.8741,0.9124,0,
txn_00000252,3301.91,INR,UPI,ICICI,ECOMMERCE,12,3,MOBILE,5G,267,23,5,0,2,0,212,60,0.934,0.9613,0,
txn_00000253,821.65,INR,NET_BANKING,HDFC,ECOMMERCE,20,0,MOBILE,5G,391,31,7,1,1,1,202,71,0.9242,0.9541,0,
txn_00000254,1000.07,INR,CREDIT_CARD,AXIS,FOOD,11,0,MOBILE,WIFI,299,19,4,1,3,1,307,180,0.9079,0.9389,1,NETWORK_DROP
txn_00000255,749.39,INR,UPI,HDFC,ECOMMERCE,9,4,TABLET,4G,412,26,1,1,4,1,109,206,0.9597,0.9592,0,
txn_00000256,314.77,INR,UPI,HDFC,ENTERTAINMENT,16,3,MOBILE,4G,66,4,1,0,2,0,577,101,0.9424,0.9224,0,
txn_00000257,5636.13,INR,UPI,HDFC,HEALTHCARE,21,0,MOBILE,4G,140,4,0,0,1,1,253,91,0.9457,0.9673,0,
txn_00000258,1431.39,INR,NET_BANKING,ICICI,ECOMMERCE,18,3,MOBILE,4G,505,48,11,0,1,0,1482,131,0.6332,0.9662,1,GATEWAY_TIMEOUT
txn_00000259,2848.35,INR,DEBIT_CARD,HDFC,EDUCATION,16,5,MOBILE,4G,661,37,7,0,2,1,373,296,0.9447,0.9305,0,
txn_00000260,1309.91,INR,DEBIT_CARD,SBI,UTILITIES,8,6,MOBILE,WIFI,250,21,3,0,3,0,276,179,0.8702,0.9273,1,USER_AUTHENTICATION_ERROR
txn_00000261,16420.59,INR,UPI,AXIS,TRAVEL,17,5,MOBILE,4G,248,18,1,0,3,0,110,208,0.914,0.9502,0,
txn_00000262,86.99,INR,UPI,SBI,FOOD,23,4,DESKTOP,4G,48,3,0,0,2,1,389,119,0.8795,0.9349,0,
txn_00000263,10352.81,INR,UPI,SBI,TRAVEL,9,5,MOBILE,4G,1461,98,15,0,2,0,406,137,0.8785,0.9513,0,
txn_00000264,4408.75,INR,CREDIT_CARD,SBI,TRAVEL,15,1,MOBILE,4G,379,27,3,0,3,0,1045,87,0.4904,0.9318,1,INSUFFICIENT_FUNDS
txn_00000265,18495.37,INR,UPI,HDFC,EDUCATION,20,1,MOBILE,WIFI,410,27,2,0,4,0,202,170,0.9451,0.9567,0,
txn_00000266,3149.07,INR,CREDIT_CARD,SBI,ECOMMERCE,19,3,MOBILE,4G,375,23,1,2,5,0,217,97,0.8886,0.9398,1,GATEWAY_TIMEOUT
txn_00000267,801.83,INR,UPI,AXIS,ECOMMERCE,18,3,MOBILE,4G,209,18,2,0,2,0,152,165,0.931,0.9649,0,
txn_00000268,5598.53,INR,CREDIT_CARD,AXIS,TRAVEL,18,1,DESKTOP,5G,411,28,3,0,1,0,398,50,0.9229,0.926,0,
txn_00000269,179.18,INR,NET_BANKING,HDFC,ENTERTAINMENT,12,4,MOBILE,4G,129,6,1,0,2,1,160,281,0.9429,0.929,0,
txn_00000270,250.63,INR,DEBIT_CARD,SBI,FOOD,11,5,MOBILE,5G,71,4,1,2,4,1,523,90,0.8854,0.9565,1,BANK_DOWNTIME
txn_00000271,235.97,INR,UPI,HDFC,FOOD,19,2,MOBILE,4G,417,27,3,0,2,0,74,99,0.9325,0.9551,0,
txn_00000272,1764.96,INR,CREDIT_CARD,SBI,HEALTHCARE,19,2,MOBILE,4G,374,24,1,0,2,0,515,63,0.8863,0.9752,0,
txn_00000273,279.89,INR,DEBIT_CARD,SBI,UTILITIES,20,1,MOBILE,WIFI,154,4,1,0,4,1,419,153,0.8917,0.9325,0,
txn_00000274,1583.85,INR,CREDIT_CARD,ICICI,ECOMMERCE,21,2,MOBILE,4G,568,46,13,0,3,0,203,75,0.9334,0.9619,0,
txn_00000275,250.4,INR,UPI,SBI,ENTERTAINMENT,15,2,MOBILE,4G,319,17,1,0,2,0,241,115,0.8903,0.9359,0,
txn_00000276,1807.29,INR,NET_BANKING,SBI,ECOMMERCE,15,3,MOBILE,4G,418,40,1,1,4,1,271,94,0.8895,0.908,1,INSUFFICIENT_FUNDS
txn_00000277,1081.93,INR,UPI,SBI,UTILITIES,19,3,MOBILE,WIFI,171,11,1,2,2,0,164,140,0.8714,0.9337,0,
txn_00000278,179.03,INR,CREDIT_CARD,HDFC,FOOD,17,3,MOBILE,5G,98,3,0,0,2,0,405,196,0.9412,0.9585,0,
txn_00000279,907.6,INR,UPI,ICICI,ECOMMERCE,18,4,DESKTOP,5G,200,20,2,0,1,0,107,123,0.9177,0.9657,0,
txn_00000280,8140.32,INR,UPI,HDFC,HEALTHCARE,19,2,MOBILE,5G,269,18,2,0,4,1,176,111,0.9563,0.9573,0,
txn_00000281,398.35,INR,UPI,ICICI,FOOD,21,3,MOBILE,4G,240,21,4,3,2,0,474,76,0.9347,0.9816,0,
txn_00000282,24424.75,INR,NET_BANKING,HDFC,TRAVEL,12,3,DESKTOP,5G,231,13,3,0,1,0,142,175,0.9349,0.9531,0,
txn_00000283,280.55,INR,UPI,ICICI,FOOD,12,0,MOBILE,5G,360,18,2,0,2,0,470,69,0.9196,0.9446,0,
txn_00000284,365.58,INR,UPI,AXIS,FOOD,8,4,MOBILE,5G,28,1,0,0,4,1,149,137,0.8996,0.9551,0,
txn_00000285,484.75,INR,UPI,SBI,UTILITIES,16,2,MOBILE,4G,473,31,3,0,2,0,241,211,0.8884,0.9483,0,
txn_00000286,398.19,INR,NET_BANKING,ICICI,ECOMMERCE,6,0,MOBILE,4G,98,12,3,0,4,0,146,87,0.937,0.9389,0,
txn_00000287,3598.81,INR,UPI,ICICI,ECOMMERCE,14,4,DESKTOP,WIFI,335,23,3,1,3,0,56,84,0.929,0.9687,0,
txn_00000288,240.58,INR,UPI,HDFC,FOOD,15,0,MOBILE,4G,412,27,2,1,3,0,153,82,0.9394,0.9489,0,
txn_00000289,2634.34,INR,UPI,SBI,ECOMMERCE,11,3,DESKTOP,4G,290,16,3,0,2,1,196,266,0.8706,0.8833,0,
txn_00000290,821.43,INR,UPI,HDFC,FOOD,16,4,MOBILE,4G,278,22,3,0,3,1,245,344,0.9205,0.9419,0,
txn_00000291,515.54,INR,UPI,SBI,ECOMMERCE,6,6,MOBILE,4G,436,34,1,0,3,0,2438,160,0.6021,0.8944,1,GATEWAY_TIMEOUT
txn_00000292,790.55,INR,UPI,HDFC,ECOMMERCE,6,3,MOBILE,4G,541,30,6,1,1,1,333,101,0.9285,0.9612,0,
txn_00000293,1562.87,INR,CREDIT_CARD,SBI,ECOMMERCE,20,2,DESKTOP,4G,456,39,1,0,5,0,297,87,0.8826,0.9713,0,
txn_00000294,2722.93,INR,CREDIT_CARD,AXIS,ECOMMERCE,12,3,MOBILE,5G,86,6,1,0,7,0,232,250,0.9017,0.8814,0,
txn_00000295,165.77,INR,UPI,HDFC,FOOD,9,1,MOBILE,4G,496,39,4,0,3,1,148,179,0.944,0.9645,0,
txn_00000296,906.9,INR,DEBIT_CARD,HDFC,ECOMMERCE,15,3,DESKTOP,WIFI,345,21,1,0,3,0,129,173,0.9379,0.9266,0,
txn_00000297,887.72,INR,UPI,AXIS,FOOD,19,6,MOBILE,4G,435,27,1,0,4,0,49,83,0.9162,0.9547,0,
txn_00000298,1525.89,INR,UPI,HDFC,UTILITIES,10,1,MOBILE,5G,501,37,0,0,1,0,391,231,0.9407,0.9362,0,
txn_00000299,349.32,INR,UPI,SBI,FOOD,17,4,MOBILE,5G,415,23,3,0,3,0,75,121,0.8905,0.9307,0,
txn_00000300,18946.07,INR,UPI,HDFC,TRAVEL,8,4,MOBILE,4G,232,17,4,3,3,0,127,202,0.9311,0.932,1,INSUFFICIENT_FUNDS
txn_00000301,775.98,INR,UPI,HDFC,ECOMMERCE,7,2,MOBILE,5G,145,9,1,0,2,0,128,674,0.9475,0.8782,0,
txn_00000302,366.01,INR,DEBIT_CARD,HDFC,UTILITIES,15,5,DESKTOP,4G,91,10,2,0,2,0,136,88,0.9388,0.9266,0,
txn_00000303,793.58,INR,UPI,SBI,ECOMMERCE,15,4,MOBILE,4G,287,12,1,0,2,1,244,118,0.867,0.9485,0,
txn_00000304,690.78,INR,UPI,AXIS,ECOMMERCE,17,3,MOBILE,5G,148,6,1,2,3,0,469,74,0.9237,0.9542,0,
txn_00000305,13738.5,INR,DEBIT_CARD,SBI,EDUCATION,18,4,MOBILE,WIFI,300,12,2,0,2,0,113,146,0.8767,0.9536,0,
txn_00000306,1068.2,INR,UPI,SBI,ENTERTAINMENT,22,5,MOBILE,5G,328,31,3,0,1,0,168,128,0.8885,0.9303,0,
txn_00000307,1037.22,INR,UPI,SBI,UTILITIES,15,4,MOBILE,3G,196,10,4,0,1,0,171,222,0.8781,0.9596,0,
txn_00000308,3238.09,INR,UPI,AXIS,ECOMMERCE,11,4,MOBILE,5G,567,30,4,0,2,0,264,88,0.9215,0.9377,0,
txn_00000309,3994.98,INR,CREDIT_CARD,HDFC,ECOMMERCE,19,4,MOBILE,2G,431,22,11,2,3,0,546,519,0.9401,0.9348,0,
txn_00000310,532.78,INR,UPI,HDFC,ENTERTAINMENT,11,4,MOBILE,4G,594,29,4,0,2,0,34,54,0.9548,0.9492,0,
txn_00000311,368.95,INR,UPI,HDFC,TRAVEL,13,3,MOBILE,4G,208,18,4,2,3,1,94,1207,0.9355,0.6816,1,USER_AUTHENTICATION_ERROR
txn_00000312,15586.23,INR,UPI,HDFC,TRAVEL,8,5,MOBILE,4G,298,13,3,2,1,0,190,122,0.9222,0.9578,0,
txn_00000313,157.59,INR,CREDIT_CARD,HDFC,FOOD,5,6,MOBILE,4G,385,28,3,2,2,0,277,78,0.9478,0.9599,0,
txn_00000314,1052.26,INR,DEBIT_CARD,HDFC,TRAVEL,22,4,MOBILE,WIFI,120,8,2,0,3,0,108,128,0.9321,0.9701,0,
txn_00000315,50006.0,INR,UPI,HDFC,EDUCATION,20,6,MOBILE,4G,678,38,2,0,2,1,186,221,0.9365,0.9497,0,
txn_00000316,10203.39,INR,NET_BANKING,HDFC,ECOMMERCE,18,5,DESKTOP,5G,286,17,4,1,1,1,301,112,0.946,0.9488,0,
txn_00000317,4660.27,INR,UPI,HDFC,ECOMMERCE,13,3,MOBILE,5G,402,30,7,0,2,0,268,125,0.9368,0.9515,0,
txn_00000318,498.62,INR,NET_BANKING,HDFC,ECOMMERCE,9,3,MOBILE,4G,123,6,2,1,4,1,26,173,0.9315,0.9494,0,
txn_00000319,3397.06,INR,DEBIT_CARD,HDFC,ECOMMERCE,9,4,MOBILE,4G,291,18,3,0,5,0,186,86,0.9507,0.959,0,
txn_00000320,421.54,INR,UPI,AXIS,FOOD,10,6,MOBILE,5G,115,6,1,0,4,0,104,235,0.9256,0.9599,0,
txn_00000321,88.34,INR,UPI,AXIS,ECOMMERCE,16,4,DESKTOP,WIFI,394,30,2,1,6,1,160,58,0.9081,0.9687,0,
txn_00000322,495.02,INR,DEBIT_CARD,ICICI,HEALTHCARE,18,3,MOBILE,5G,359,23,0,0,4,0,221,56,0.9232,0.9549,0,
txn_00000323,689.63,INR,UPI,HDFC,FOOD,18,0,MOBILE,5G,431,22,2,0,4,1,165,207,0.9247,0.9553,0,
txn_00000324,2897.51,INR,UPI,SBI,ECOMMERCE,11,4,MOBILE,WIFI,236,13,3,0,3,1,187,285,0.8718,0.8978,0,
txn_00000325,494.57,INR,UPI,ICICI,FOOD,22,4,MOBILE,5G,223,12,1,0,6,0,350,102,0.9141,0.9311,0,
txn_00000326,3588.74,INR,NET_BANKING,HDFC,UTILITIES,19,6,DESKTOP,3G,67,3,1,0,3,1,158,217,0.9255,0.9353,1,BANK_DOWNTIME
txn_00000327,394.85,INR,CREDIT_CARD,SBI,FOOD,16,2,MOBILE,4G,102,7,1,0,3,0,190,329,0.8744,0.967,0,
txn_00000328,5359.88,INR,DEBIT_CARD,HDFC,HEALTHCARE,17,5,MOBILE,5G,113,16,2,1,1,0,279,190,0.9495,0.9368,0,
txn_00000329,1632.16,INR,DEBIT_CARD,SBI,EDUCATION,13,2,MOBILE,4G,52,5,0,1,4,0,430,159,0.8906,0.9425,1,INSUFFICIENT_FUNDS
txn_00000330,607.81,INR,UPI,SBI,UTILITIES,10,1,MOBILE,2G,315,33,2,0,2,1,643,636,0.8616,0.9178,1,NETWORK_DROP
txn_00000331,2691.54,INR,DEBIT_CARD,SBI,HEALTHCARE,12,0,MOBILE,4G,41,3,1,0,2,0,151,801,0.8832,0.8924,0,
txn_00000332,10451.56,INR,UPI,AXIS,ECOMMERCE,19,6,DESKTOP,4G,607,45,10,0,4,0,188,175,0.8987,0.9496,0,
txn_00000333,5725.6,INR,UPI,SBI,TRAVEL,2,3,MOBILE,5G,559,46,7,0,2,1,107,80,0.8857,0.9456,0,
txn_00000334,10992.36,INR,UPI,ICICI,TRAVEL,8,2,MOBILE,5G,319,17,3,0,2,0,161,184,0.9252,0.9284,0,
txn_00000335,6495.1,INR,UPI,SBI,ECOMMERCE,7,3,DESKTOP,4G,374,25,2,0,1,1,256,221,0.8824,0.8826,0,
txn_00000336,184.29,INR,UPI,SBI,FOOD,6,5,MOBILE,4G,132,9,1,0,1,0,239,187,0.8809,0.9568,0,
txn_00000337,1313.15,INR,CREDIT_CARD,HDFC,ECOMMERCE,20,3,MOBILE,4G,592,46,7,0,1,1,373,140,0.9419,0.8924,0,
txn_00000338,90.28,INR,CREDIT_CARD,HDFC,FOOD,18,1,DESKTOP,WIFI,193,15,4,4,2,0,205,140,0.9485,0.9408,0,
txn_00000339,237.87,INR,UPI,ICICI,FOOD,14,0,MOBILE,4G,259,19,3,0,2,1,75,159,0.945,0.9543,0,
txn_00000340,641.4,INR,UPI,HDFC,FOOD,8,4,MOBILE,4G,364,21,1,0,2,0,201,154,0.9518,0.675,0,
txn_00000341,676.88,INR,NET_BANKING,HDFC,ENTERTAINMENT,14,6,DESKTOP,WIFI,630,51,16,1,2,0,120,94,0.9427,0.9688,0,
txn_00000342,11354.62,INR,UPI,AXIS,EDUCATION,14,4,TABLET,WIFI,362,23,5,0,2,1,67,63,0.8971,0.9594,0,
txn_00000343,102.39,INR,CREDIT_CARD,AXIS,FOOD,9,6,MOBILE,4G,437,30,3,0,3,0,227,169,0.9195,0.9252,0,
txn_00000344,343.1,INR,UPI,SBI,ENTERTAINMENT,13,6,MOBILE,5G,259,24,4,1,2,0,201,71,0.8557,0.9451,0,
txn_00000345,412.06,INR,UPI,HDFC,ECOMMERCE,13,1,MOBILE,5G,87,3,0,0,1,1,126,175,0.9337,0.9192,0,
txn_00000346,208.92,INR,UPI,ICICI,UTILITIES,17,6,MOBILE,5G,57,4,1,0,1,1,244,25,0.922,0.9601,0,
txn_00000347,428.24,INR,UPI,SBI,FOOD,17,0,MOBILE,4G,83,6,2,0,2,0,284,86,0.8708,0.9309,0,
txn_00000348,1019.02,INR,DEBIT_CARD,ICICI,ENTERTAINMENT,6,3,MOBILE,5G,453,26,4,0,3,1,180,222,0.9313,0.9647,0,
txn_00000349,526.95,INR,UPI,SBI,ENTERTAINMENT,12,3,MOBILE,4G,189,10,2,0,4,0,206,177,0.8702,0.9454,0,
txn_00000350,246.83,INR,DEBIT_CARD,ICICI,FOOD,17,5,MOBILE,4G,255,17,4,0,3,0,385,182,0.9313,0.9409,0,
txn_00000351,470.56,INR,CREDIT_CARD,ICICI,FOOD,15,5,DESKTOP,4G,94,4,1,0,1,1,280,90,0.9475,0.9562,1,USER_AUTHENTICATION_ERROR
txn_00000352,6675.6,INR,UPI,SBI,ECOMMERCE,20,1,MOBILE,4G,560,31,6,0,2,1,208,125,0.8729,0.9645,0,
txn_00000353,209.94,INR,CREDIT_CARD,AXIS,FOOD,17,6,MOBILE,5G,806,43,5,1,5,0,408,257,0.9166,0.8923,0,
txn_00000354,233.13,INR,UPI,HDFC,UTILITIES,9,1,DESKTOP,4G,117,11,1,1,3,0,123,183,0.9262,0.8805,1,GATEWAY_TIMEOUT
txn_00000355,755.21,INR,UPI,AXIS,UTILITIES,7,6,DESKTOP,5G,192,9,2,0,3,1,165,170,0.9137,0.8715,0,
txn_00000356,1264.55,INR,UPI,HDFC,HEALTHCARE,17,6,MOBILE,2G,240,12,1,0,1,1,502,601,0.9512,0.9509,1,NETWORK_DROP
txn_00000357,335.1,INR,CREDIT_CARD,ICICI,FOOD,5,5,MOBILE,4G,113,8,1,0,1,1,154,105,0.773,0.8949,0,
txn_00000358,4416.64,INR,UPI,SBI,EDUCATION,16,4,MOBILE,4G,50,5,0,0,6,0,229,57,0.8781,0.9352,1,USER_AUTHENTICATION_ERROR
